mes,dia,hora,temperatura,humedad,viento,alquiladas
1,0,16,0.3,0.56,0.0,123
1,0,17,0.3,0.56,0.19399999999999998,77
1,0,18,0.26,0.65,0.1642,65
1,0,19,0.26,0.65,0.19399999999999998,55
1,0,20,0.26,0.65,0.1045,33
1,0,21,0.24,0.7,0.1642,28
1,0,22,0.24,0.7,0.19399999999999998,21
1,0,23,0.24,0.65,0.2836,21
1,1,0,0.24,0.65,0.2239,7
1,1,1,0.22,0.64,0.2537,7
1,1,2,0.22,0.64,0.19399999999999998,1
1,1,3,0.22,0.64,0.19399999999999998,2
1,1,4,0.2,0.59,0.2239,2
1,1,5,0.18,0.64,0.2836,8
1,1,6,0.16,0.69,0.3284,37
1,1,7,0.16,0.64,0.2836,72
1,1,8,0.16,0.59,0.2836,185
1,1,9,0.16,0.59,0.2985,112
1,1,10,0.16,0.59,0.19399999999999998,69
1,1,11,0.16,0.59,0.19399999999999998,48
1,1,12,0.18,0.55,0.1045,68
1,1,13,0.16,0.59,0.0,54
1,1,14,0.18,0.55,0.1343,86
1,1,15,0.16,0.59,0.1343,44
1,1,16,0.16,0.56,0.19399999999999998,86
1,1,17,0.16,0.59,0.19399999999999998,161
1,1,18,0.16,0.55,0.2239,156
1,1,19,0.3,0.61,0.1045,111
1,1,20,0.16,0.59,0.1642,78
1,1,21,0.16,0.59,0.0896,56
1,1,22,0.16,0.59,0.1045,34
1,1,23,0.16,0.64,0.0896,17
2,2,0,0.16,0.64,0.1045,8
2,2,1,0.16,0.69,0.1045,3
2,2,2,0.16,0.69,0.0,2
2,2,3,0.16,0.69,0.0,2
2,2,5,0.14,0.93,0.0,3
2,2,6,0.14,0.93,0.0,22
2,2,7,0.16,0.93,0.0,52
2,2,8,0.16,0.93,0.0,135
2,2,9,0.16,0.93,0.0,116
2,2,10,0.16,0.93,0.0,47
2,2,11,0.18,0.86,0.0,51
2,2,12,0.2,0.86,0.0,55
2,2,13,0.2,0.86,0.0,52
2,2,14,0.22,0.8,0.0896,54
2,2,15,0.24,0.75,0.0,52
2,2,16,0.24,0.75,0.1343,64
2,2,17,0.24,0.75,0.0,176
2,2,18,0.24,0.81,0.1045,168
2,2,19,0.24,0.81,0.1343,108
2,2,20,0.22,0.87,0.1343,74
2,2,21,0.22,0.87,0.1343,64
2,2,22,0.22,0.87,0.0896,36
2,2,23,0.2,0.93,0.19399999999999998,16
2,3,0,0.22,0.93,0.1045,2
2,3,1,0.22,0.93,0.19399999999999998,3
2,3,2,0.22,0.93,0.1343,4
2,3,3,0.22,0.93,0.1343,1
2,3,4,0.22,0.93,0.2836,1
2,3,5,0.22,0.93,0.1045,3
2,3,6,0.22,0.93,0.1045,18
2,3,7,0.22,0.93,0.2239,49
2,3,8,0.22,0.93,0.2239,155
2,3,9,0.24,0.93,0.0896,123
2,3,10,0.22,1.0,0.0,61
2,3,11,0.24,0.93,0.19399999999999998,52
2,3,12,0.24,0.93,0.2239,64
2,3,13,0.34,0.93,0.1642,75
2,3,14,0.38,0.82,0.3881,63
2,3,15,0.38,0.76,0.3284,76
2,3,16,0.36,0.71,0.2985,103
2,3,17,0.36,0.53,0.5224,190
2,3,18,0.34,0.42,0.5522,182
2,3,19,0.28,0.45,0.4925,91
2,3,20,0.24,0.48,0.5522,75
2,3,21,0.22,0.47,0.3284,63
2,3,22,0.22,0.44,0.2537,40
2,3,23,0.2,0.44,0.4478,32
2,4,0,0.2,0.4,0.4478,12
2,4,1,0.2,0.44,0.5224,5
2,4,2,0.18,0.43,0.2537,2
2,4,3,0.18,0.43,0.2537,1
2,4,5,0.16,0.5,0.2985,2
2,4,6,0.16,0.43,0.3582,39
2,4,7,0.14,0.5,0.3284,87
2,4,8,0.14,0.5,0.3582,188
2,4,9,0.16,0.47,0.2985,133
2,4,10,0.18,0.43,0.3284,52
2,4,11,0.18,0.43,0.4478,64
2,4,12,0.2,0.4,0.3582,69
2,4,13,0.2,0.4,0.4179,51
2,4,14,0.22,0.37,0.3881,47
2,4,15,0.22,0.37,0.3284,60
2,4,16,0.22,0.37,0.2537,78
2,4,17,0.2,0.4,0.19399999999999998,175
2,4,18,0.2,0.4,0.1642,147
2,4,19,0.2,0.4,0.0,96
2,4,20,0.2,0.47,0.0896,109
2,4,21,0.18,0.55,0.1045,54
2,4,22,0.18,0.51,0.0896,41
2,4,23,0.2,0.47,0.1045,38
2,5,0,0.2,0.44,0.0,13
2,5,1,0.16,0.59,0.0,7
2,5,2,0.14,0.63,0.1045,1
2,5,3,0.14,0.63,0.1045,1
2,5,5,0.14,0.63,0.1343,7
2,5,6,0.16,0.55,0.0,28
2,5,7,0.14,0.59,0.0,87
2,5,8,0.14,0.74,0.1343,220
2,5,9,0.16,0.8,0.1343,127
2,5,10,0.2,0.51,0.1343,51
2,5,11,0.22,0.51,0.1642,64
2,5,12,0.24,0.48,0.1642,86
2,5,13,0.26,0.5,0.2239,82
2,5,14,0.28,0.45,0.1642,91
2,5,15,0.28,0.48,0.2537,90
2,5,16,0.3,0.42,0.2239,99
2,5,17,0.26,0.56,0.1343,205
2,5,18,0.24,0.6,0.1045,155
2,5,19,0.24,0.65,0.1343,103
2,5,20,0.24,0.65,0.1642,71
2,5,21,0.24,0.7,0.1642,43
2,5,22,0.24,0.65,0.1642,46
2,5,23,0.24,0.7,0.1343,31
2,6,0,0.24,0.7,0.1642,39
2,6,1,0.24,0.65,0.1642,18
2,6,2,0.24,0.75,0.1642,17
2,6,3,0.24,0.75,0.1642,11
2,6,4,0.22,0.93,0.1343,8
2,6,5,0.2,1.0,0.0896,9
2,6,6,0.2,1.0,0.0,4
2,6,7,0.22,0.93,0.0896,4
2,6,8,0.2,1.0,0.0896,10
2,6,9,0.2,1.0,0.0896,20
2,6,10,0.2,1.0,0.1343,34
2,6,11,0.22,1.0,0.1343,47
2,6,12,0.22,1.0,0.1642,52
2,6,13,0.22,1.0,0.1642,72
2,6,14,0.22,1.0,0.0,55
2,6,15,0.22,1.0,0.0,60
2,6,16,0.22,1.0,0.1343,71
2,6,17,0.24,1.0,0.2836,78
2,6,18,0.28,0.93,0.4478,83
2,6,19,0.28,0.93,0.4478,84
2,6,20,0.3,0.87,0.2537,69
2,6,21,0.26,1.0,0.19399999999999998,56
2,6,22,0.26,0.93,0.1343,45
2,6,23,0.26,0.93,0.2239,59
2,0,0,0.26,0.7,0.19399999999999998,39
2,0,1,0.26,0.65,0.4179,44
2,0,2,0.26,0.6,0.3284,20
2,0,3,0.26,0.6,0.0896,13
2,0,4,0.26,0.6,0.3582,2
2,0,5,0.26,0.6,0.2239,1
2,0,6,0.26,0.6,0.2239,1
2,0,7,0.24,0.65,0.1642,8
2,0,8,0.24,0.65,0.1045,23
2,0,9,0.28,0.56,0.1045,45
2,0,10,0.3,0.52,0.2537,89
2,0,11,0.32,0.49,0.2537,117
2,0,12,0.34,0.46,0.0,174
2,0,13,0.34,0.46,0.0,182
2,0,14,0.34,0.46,0.0896,161
2,0,15,0.34,0.46,0.0896,182
2,0,16,0.34,0.49,0.1045,157
2,0,17,0.34,0.46,0.0,121
2,0,18,0.3,0.56,0.1642,78
2,0,19,0.28,0.61,0.1343,21
2,0,20,0.28,0.61,0.1045,26
2,0,21,0.26,0.6,0.0,27
2,0,22,0.26,0.6,0.0,62
2,0,23,0.24,0.65,0.0,30
2,1,0,0.24,0.65,0.0,15
2,1,1,0.22,0.75,0.0,5
2,1,2,0.2,0.8,0.0,3
2,1,3,0.2,0.86,0.0,1
2,1,4,0.2,0.86,0.0,2
2,1,5,0.2,0.86,0.0,10
2,1,6,0.18,0.93,0.0,30
2,1,7,0.18,0.86,0.0,95
2,1,8,0.16,1.0,0.0,230
2,1,9,0.22,0.8,0.0,118
2,1,10,0.24,0.75,0.1045,55
2,1,11,0.3,0.65,0.0896,47
2,1,12,0.32,0.62,0.0,66
2,1,13,0.36,0.57,0.0896,64
2,1,14,0.36,0.57,0.0896,60
2,1,15,0.38,0.54,0.0896,50
2,1,16,0.36,0.57,0.1343,114
2,1,17,0.32,0.7,0.1642,216
2,1,18,0.34,0.66,0.1343,175
2,1,19,0.32,0.7,0.0,128
2,1,20,0.32,0.7,0.1045,88
2,1,21,0.32,0.7,0.0,78
2,1,22,0.28,0.81,0.0896,37
2,1,23,0.3,0.81,0.0,25
2,2,0,0.28,0.87,0.0,10
2,2,1,0.28,0.87,0.0,4
2,2,2,0.26,0.93,0.1045,2
2,2,3,0.28,0.93,0.1642,1
2,2,4,0.26,0.93,0.1642,3
2,2,5,0.26,0.81,0.3284,2
2,2,6,0.26,0.7,0.3284,39
2,2,7,0.24,0.65,0.4179,100
2,2,8,0.24,0.56,0.4925,243
2,2,9,0.24,0.52,0.4925,135
2,2,10,0.22,0.47,0.5522,48
2,2,11,0.22,0.47,0.4627,50
2,2,12,0.24,0.38,0.4925,65
2,2,13,0.24,0.32,0.4478,50
2,2,14,0.22,0.37,0.4179,64
2,2,15,0.22,0.35,0.3881,51
2,2,16,0.22,0.35,0.5224,83
2,2,17,0.22,0.32,0.5821,176
2,2,18,0.2,0.32,0.3881,152
2,2,19,0.16,0.4,0.4627,101
2,2,20,0.16,0.4,0.3284,56
2,2,21,0.14,0.33,0.4627,54
2,2,22,0.12,0.33,0.3582,29
2,2,23,0.12,0.33,0.3284,12
2,3,0,0.1,0.36,0.3582,17
2,3,1,0.1,0.36,0.2239,7
2,3,2,0.08,0.38,0.2836,3
2,3,3,0.06,0.45,0.1343,2
2,3,5,0.06,0.45,0.1045,7
2,3,6,0.06,0.45,0.0,43
2,3,7,0.06,0.49,0.1045,99
2,3,8,0.1,0.42,0.0,199
2,3,9,0.12,0.39,0.1642,123
2,3,10,0.14,0.36,0.0,59
2,3,11,0.14,0.43,0.1642,41
2,3,12,0.18,0.4,0.2239,61
2,3,13,0.18,0.4,0.2537,69
2,3,14,0.2,0.34,0.2985,58
2,3,15,0.2,0.34,0.2836,64
2,3,16,0.2,0.37,0.2537,79
2,3,17,0.2,0.34,0.2537,166
2,3,18,0.18,0.47,0.2985,170
2,3,19,0.14,0.86,0.2537,88
2,3,20,0.14,0.86,0.1642,84
2,3,21,0.14,0.86,0.1642,83
2,3,22,0.16,0.8,0.1642,46
2,3,23,0.16,0.8,0.19399999999999998,37
2,4,0,0.14,0.86,0.19399999999999998,16
2,4,1,0.14,0.8,0.1343,7
2,4,2,0.14,0.8,0.1343,3
2,4,4,0.14,0.59,0.2239,1
2,4,5,0.12,0.5,0.2239,6
2,4,6,0.12,0.54,0.2836,26
2,4,7,0.1,0.5,0.4179,99
2,4,8,0.1,0.49,0.3284,178
2,4,9,0.12,0.42,0.3582,122
2,4,10,0.12,0.42,0.2985,35
2,4,11,0.14,0.39,0.3582,45
2,4,12,0.16,0.34,0.3881,69
2,4,13,0.18,0.29,0.2985,62
2,4,14,0.2,0.27,0.2836,48
2,4,15,0.2,0.25,0.2537,50
2,4,16,0.2,0.27,0.2985,80
2,4,17,0.18,0.26,0.19399999999999998,165
2,4,18,0.16,0.28,0.1343,160
2,4,19,0.14,0.28,0.1045,112
2,4,20,0.14,0.31,0.0896,97
2,4,21,0.14,0.39,0.0,72
2,4,22,0.12,0.39,0.0,51
2,4,23,0.12,0.42,0.1045,34
2,5,0,0.1,0.49,0.1045,14
2,5,1,0.1,0.54,0.0896,7
2,5,2,0.1,0.54,0.0896,3
2,5,5,0.08,0.63,0.0896,4
2,5,6,0.1,0.68,0.0,24
2,5,7,0.08,0.73,0.0,74
2,5,8,0.1,0.74,0.1642,216
2,5,9,0.12,0.74,0.2239,140
2,5,10,0.14,0.69,0.19399999999999998,44
2,5,11,0.22,0.47,0.1343,64
2,5,12,0.22,0.47,0.1343,71
2,5,13,0.24,0.35,0.19399999999999998,110
2,5,14,0.3,0.26,0.2537,84
2,5,15,0.32,0.21,0.1642,74
2,5,16,0.3,0.28,0.19399999999999998,125
2,5,17,0.3,0.24,0.0,211
2,5,18,0.28,0.28,0.0,174
2,5,19,0.26,0.33,0.0,101
2,5,20,0.22,0.55,0.1343,63
2,5,21,0.2,0.59,0.1343,47
2,5,22,0.2,0.64,0.0896,43
2,5,23,0.18,0.69,0.0,53
2,6,0,0.16,0.69,0.0896,30
2,6,1,0.14,0.86,0.0,24
2,6,2,0.14,0.8,0.0,15
2,6,3,0.12,0.8,0.0,10
2,6,4,0.12,0.74,0.0896,4
2,6,5,0.12,0.74,0.0896,1
2,6,6,0.12,0.93,0.19399999999999998,2
2,6,7,0.12,0.8,0.1045,11
2,6,8,0.14,0.86,0.1343,30
2,6,9,0.16,0.64,0.1343,43
2,6,10,0.22,0.41,0.2537,84
2,6,11,0.3,0.28,0.3284,114
2,6,12,0.3,0.39,0.4627,120
2,6,13,0.3,0.39,0.4179,135
2,6,14,0.34,0.31,0.2836,120
2,6,15,0.34,0.29,0.4179,174
2,6,16,0.34,0.29,0.4179,145
2,6,17,0.32,0.31,0.5224,137
2,6,18,0.28,0.38,0.3284,64
2,6,19,0.28,0.38,0.1642,41
2,6,20,0.26,0.41,0.2239,40
2,6,21,0.26,0.41,0.0,51
2,6,22,0.24,0.44,0.0896,45
2,6,23,0.22,0.51,0.1343,32
2,0,0,0.2,0.64,0.1045,39
2,0,1,0.2,0.59,0.0896,24
2,0,2,0.2,0.75,0.0896,20
2,0,3,0.2,0.69,0.1045,12
2,0,4,0.2,0.69,0.1642,2
2,0,6,0.2,0.69,0.1343,5
2,0,7,0.22,0.55,0.0,3
2,0,8,0.22,0.64,0.19399999999999998,12
2,0,9,0.24,0.6,0.2239,47
2,0,10,0.3,0.45,0.3284,105
2,0,11,0.32,0.39,0.4478,112
2,0,12,0.36,0.32,0.4627,152
2,0,13,0.38,0.29,0.3582,154
2,0,14,0.4,0.3,0.4179,161
2,0,15,0.4,0.3,0.2985,162
2,0,16,0.42,0.28,0.3284,134
2,0,17,0.42,0.28,0.3284,125
2,0,18,0.4,0.32,0.2985,95
2,0,19,0.4,0.35,0.2836,61
2,0,20,0.4,0.35,0.3284,47
2,0,21,0.4,0.35,0.3582,51
2,0,22,0.4,0.35,0.2985,36
2,0,23,0.4,0.35,0.3582,30
2,1,0,0.38,0.37,0.3582,11
2,1,1,0.38,0.37,0.3582,7
2,1,2,0.36,0.4,0.2985,2
2,1,3,0.34,0.46,0.2239,2
2,1,4,0.32,0.53,0.2836,2
2,1,5,0.32,0.53,0.2836,3
2,1,6,0.34,0.46,0.2985,26
2,1,7,0.34,0.46,0.2985,98
2,1,8,0.38,0.4,0.4627,256
2,1,9,0.4,0.37,0.3881,130
2,1,10,0.44,0.33,0.2239,55
2,1,11,0.52,0.23,0.2537,53
2,1,12,0.56,0.22,0.4478,126
2,1,13,0.58,0.19,0.3881,120
2,1,14,0.6,0.15,0.4925,90
2,1,15,0.56,0.21,0.6567,90
2,1,16,0.52,0.27,0.4627,118
2,1,17,0.46,0.33,0.6119,243
2,1,18,0.4,0.4,0.6119,205
2,1,19,0.38,0.43,0.4925,98
2,1,20,0.36,0.46,0.4627,70
2,1,21,0.36,0.5,0.5224,43
2,1,22,0.34,0.46,0.6567,45
2,1,23,0.32,0.49,0.4925,20
2,2,0,0.3,0.49,0.4179,19
2,2,1,0.3,0.42,0.7761,5
2,2,2,0.28,0.41,0.6866,3
2,2,4,0.22,0.37,0.5224,1
2,2,5,0.22,0.32,0.4627,4
2,2,6,0.2,0.32,0.3284,30
2,2,7,0.2,0.32,0.3582,105
2,2,8,0.2,0.32,0.3582,223
2,2,9,0.22,0.29,0.4478,110
2,2,10,0.24,0.27,0.2836,52
2,2,11,0.26,0.25,0.2537,57
2,2,12,0.28,0.24,0.2537,71
2,2,13,0.32,0.21,0.2239,82
2,2,14,0.34,0.19,0.2239,79
2,2,15,0.34,0.19,0.1642,85
2,2,16,0.34,0.19,0.2537,98
2,2,17,0.32,0.22,0.2239,206
2,2,18,0.3,0.22,0.1343,212
2,2,19,0.28,0.26,0.1343,145
2,2,20,0.26,0.33,0.1045,101
2,2,21,0.24,0.52,0.0,66
2,2,22,0.24,0.44,0.0,41
2,2,23,0.22,0.44,0.0896,20
2,3,0,0.22,0.41,0.0896,15
2,3,1,0.2,0.44,0.0896,9
2,3,3,0.2,0.47,0.19399999999999998,1
2,3,4,0.2,0.51,0.19399999999999998,1
2,3,5,0.2,0.47,0.19399999999999998,5
2,3,6,0.2,0.55,0.2239,33
2,3,7,0.2,0.55,0.2239,108
2,3,8,0.22,0.55,0.1642,230
2,3,9,0.24,0.52,0.2836,124
2,3,10,0.26,0.41,0.3881,69
2,3,11,0.34,0.34,0.2985,66
2,3,12,0.38,0.32,0.3284,86
2,3,13,0.42,0.3,0.3582,93
2,3,14,0.46,0.28,0.4179,82
2,3,15,0.46,0.28,0.4179,117
2,3,16,0.46,0.31,0.3881,122
2,3,17,0.46,0.28,0.2836,255
2,3,18,0.4,0.4,0.2239,222
2,3,19,0.34,0.53,0.2239,161
2,3,20,0.38,0.43,0.19399999999999998,118
2,3,21,0.36,0.46,0.19399999999999998,92
2,3,22,0.34,0.53,0.19399999999999998,73
2,3,23,0.38,0.4,0.2239,33
2,4,0,0.34,0.53,0.19399999999999998,17
2,4,1,0.34,0.53,0.2239,6
2,4,2,0.34,0.53,0.2239,6
2,4,3,0.34,0.53,0.19399999999999998,4
2,4,4,0.32,0.57,0.19399999999999998,4
2,4,5,0.32,0.66,0.0896,12
2,4,6,0.3,0.7,0.1343,47
2,4,7,0.32,0.57,0.1045,126
2,4,8,0.32,0.57,0.0896,285
2,4,9,0.36,0.57,0.19399999999999998,179
2,4,10,0.38,0.54,0.19399999999999998,88
2,4,11,0.44,0.44,0.2537,90
2,4,12,0.48,0.41,0.2239,101
2,4,13,0.54,0.34,0.2239,123
2,4,14,0.6,0.31,0.2239,81
2,4,15,0.6,0.28,0.2537,106
2,4,16,0.56,0.35,0.2985,146
2,4,17,0.58,0.32,0.2985,274
2,4,18,0.54,0.42,0.2836,222
2,4,19,0.48,0.55,0.3284,175
2,4,20,0.48,0.59,0.3284,139
2,4,21,0.52,0.55,0.3881,124
2,4,22,0.5,0.59,0.2836,76
2,4,23,0.46,0.67,0.2985,44
2,5,0,0.44,0.72,0.2836,32
2,5,1,0.44,0.72,0.2239,8
2,5,2,0.44,0.72,0.2836,7
2,5,3,0.46,0.67,0.2537,8
2,5,4,0.46,0.67,0.2537,1
2,5,5,0.46,0.67,0.1045,7
2,5,6,0.44,0.72,0.1642,50
2,5,7,0.42,0.77,0.2239,116
2,5,8,0.42,0.77,0.19399999999999998,272
2,5,9,0.42,0.77,0.19399999999999998,169
2,5,10,0.44,0.72,0.2239,95
2,5,11,0.44,0.72,0.1642,113
2,5,12,0.5,0.59,0.19399999999999998,185
2,5,13,0.6,0.43,0.19399999999999998,176
2,5,14,0.66,0.36,0.2985,191
2,5,15,0.66,0.36,0.3284,172
2,5,16,0.66,0.36,0.2836,232
2,5,17,0.66,0.34,0.3582,327
2,5,18,0.64,0.33,0.3284,224
2,5,19,0.62,0.29,0.5821,162
2,5,20,0.6,0.31,0.19399999999999998,124
2,5,21,0.58,0.21,0.4925,72
2,5,22,0.54,0.1,0.2537,107
2,5,23,0.52,0.08,0.2836,77
2,6,0,0.48,0.12,0.4925,29
2,6,1,0.46,0.14,0.4179,31
2,6,2,0.44,0.13,0.3881,17
2,6,3,0.42,0.14,0.2985,7
2,6,4,0.4,0.15,0.3284,3
2,6,5,0.4,0.15,0.3284,3
2,6,6,0.4,0.17,0.4179,6
2,6,7,0.38,0.17,0.5224,22
2,6,8,0.38,0.17,0.5821,45
2,6,9,0.4,0.16,0.6567,55
2,6,10,0.42,0.16,0.5821,106
2,6,11,0.44,0.16,0.5821,123
2,6,12,0.44,0.18,0.4925,119
2,6,13,0.44,0.16,0.6119,155
2,6,14,0.46,0.15,0.6567,196
2,6,15,0.44,0.16,0.7463,171
2,6,16,0.44,0.16,0.6418,120
2,6,17,0.42,0.19,0.6119,127
2,6,18,0.36,0.25,0.4478,88
2,6,19,0.34,0.29,0.3582,59
2,6,20,0.32,0.28,0.5224,47
2,6,21,0.32,0.26,0.5522,33
2,6,22,0.3,0.28,0.4925,44
2,6,23,0.28,0.33,0.4478,29
2,0,0,0.26,0.35,0.4478,17
2,0,1,0.24,0.41,0.4627,16
2,0,2,0.24,0.41,0.5522,17
2,0,3,0.22,0.44,0.5522,18
2,0,4,0.22,0.44,0.5522,1
2,0,6,0.2,0.47,0.2985,2
2,0,7,0.18,0.51,0.2537,2
2,0,8,0.2,0.51,0.1045,24
2,0,9,0.22,0.47,0.2836,55
2,0,10,0.26,0.41,0.19399999999999998,104
2,0,11,0.3,0.33,0.1642,161
2,0,12,0.3,0.33,0.1045,182
2,0,13,0.34,0.29,0.0,198
2,0,14,0.36,0.27,0.1642,212
2,0,15,0.36,0.27,0.0896,168
2,0,16,0.36,0.29,0.0896,147
2,0,17,0.34,0.33,0.1642,146
2,0,18,0.34,0.36,0.1343,101
2,0,19,0.34,0.36,0.1343,42
2,0,20,0.34,0.42,0.0,42
2,0,21,0.32,0.53,0.0,56
2,0,22,0.32,0.57,0.2239,47
2,0,23,0.3,0.61,0.1642,54
2,1,0,0.34,0.42,0.3284,37
2,1,1,0.34,0.42,0.3284,13
2,1,2,0.34,0.42,0.3284,4
2,1,3,0.34,0.42,0.2985,5
2,1,4,0.32,0.45,0.1642,1
2,1,5,0.34,0.36,0.0,3
2,1,6,0.42,0.26,0.2985,8
2,1,7,0.42,0.26,0.2836,19
2,1,8,0.32,0.57,0.2985,63
2,1,9,0.32,0.57,0.2836,57
2,1,10,0.32,0.57,0.2537,81
2,1,11,0.32,0.57,0.1045,90
2,1,12,0.32,0.66,0.19399999999999998,93
2,1,13,0.3,0.81,0.3284,103
2,1,14,0.32,0.76,0.2537,116
2,1,15,0.3,0.7,0.4478,87
2,1,16,0.28,0.75,0.4179,56
2,1,17,0.28,0.75,0.3881,80
2,1,18,0.24,0.87,0.3582,66
2,1,19,0.24,0.87,0.3582,49
2,1,20,0.24,0.81,0.3881,29
2,1,21,0.22,0.75,0.4478,34
2,1,22,0.2,0.75,0.4179,11
2,1,23,0.2,0.75,0.4179,2
2,2,6,0.12,0.8,0.2836,7
2,2,7,0.12,0.8,0.2836,40
2,2,8,0.12,0.8,0.2537,114
2,2,9,0.14,0.74,0.2537,106
2,2,10,0.16,0.69,0.0,44
2,2,11,0.16,0.64,0.0,50
2,2,12,0.2,0.59,0.1045,55
2,2,13,0.22,0.55,0.1642,55
2,2,14,0.22,0.55,0.19399999999999998,58
2,2,15,0.24,0.48,0.19399999999999998,69
2,2,16,0.22,0.51,0.1642,86
2,2,17,0.22,0.51,0.2239,196
2,2,18,0.22,0.47,0.1343,167
2,2,19,0.2,0.47,0.2836,118
2,2,20,0.2,0.47,0.2239,105
2,2,21,0.2,0.47,0.2537,82
2,2,22,0.16,0.43,0.2537,77
2,2,23,0.16,0.43,0.2537,21
2,3,0,0.14,0.5,0.19399999999999998,6
2,3,1,0.14,0.46,0.1642,4
2,3,2,0.12,0.5,0.1343,1
2,3,3,0.12,0.5,0.1642,2
2,3,5,0.12,0.5,0.1045,8
2,3,6,0.12,0.5,0.1045,36
2,3,7,0.12,0.54,0.1343,96
2,3,8,0.14,0.54,0.1642,235
2,3,9,0.18,0.51,0.0896,139
2,3,10,0.2,0.4,0.0,51
2,3,11,0.24,0.41,0.1045,69
2,3,12,0.26,0.35,0.0896,67
2,3,13,0.3,0.28,0.0896,87
2,3,14,0.32,0.29,0.1045,78
2,3,15,0.34,0.25,0.0896,72
2,3,16,0.34,0.25,0.0,94
2,3,17,0.34,0.25,0.0896,222
2,3,18,0.32,0.26,0.0896,209
2,3,19,0.3,0.33,0.0,141
2,3,20,0.24,0.6,0.1642,109
2,3,21,0.24,0.48,0.0,91
2,3,22,0.24,0.48,0.0,61
2,3,23,0.22,0.55,0.0896,39
2,4,0,0.22,0.55,0.0896,11
2,4,1,0.22,0.6,0.0896,7
2,4,2,0.2,0.64,0.0896,4
2,4,3,0.2,0.64,0.1343,2
2,4,5,0.2,0.69,0.1343,4
2,4,6,0.2,0.69,0.19399999999999998,58
2,4,7,0.2,0.72,0.19399999999999998,104
2,4,8,0.24,0.7,0.2239,252
2,4,9,0.24,0.75,0.2985,137
2,4,10,0.26,0.7,0.2836,57
2,4,11,0.32,0.57,0.3881,79
2,4,12,0.36,0.53,0.3582,95
2,4,13,0.38,0.54,0.2985,88
2,4,14,0.4,0.5,0.2985,69
2,4,15,0.4,0.54,0.3881,63
2,4,16,0.38,0.62,0.2836,71
2,4,17,0.36,0.66,0.19399999999999998,177
2,4,18,0.34,0.87,0.3284,137
2,4,19,0.34,0.93,0.2985,115
2,4,20,0.34,0.93,0.3582,89
2,4,21,0.34,0.87,0.3284,83
2,4,22,0.34,0.87,0.2836,55
2,4,23,0.32,0.93,0.2239,50
2,5,0,0.32,0.93,0.0,9
2,5,1,0.32,1.0,0.0,10
2,5,2,0.32,1.0,0.0,3
2,5,3,0.32,0.93,0.1045,2
2,5,5,0.32,0.93,0.1045,6
2,5,6,0.34,0.93,0.0896,11
2,5,7,0.34,1.0,0.1343,35
2,5,8,0.36,0.93,0.1343,73
2,5,9,0.34,0.93,0.3582,114
2,5,10,0.42,0.94,0.3284,49
2,5,11,0.52,0.77,0.4478,59
2,5,12,0.54,0.6,0.4627,115
2,5,13,0.54,0.6,0.4627,83
2,5,14,0.56,0.56,0.6119,85
2,5,15,0.46,0.41,0.8059999999999999,55
2,5,16,0.32,0.49,0.4627,102
2,5,17,0.32,0.49,0.7463,189
2,5,18,0.32,0.49,0.4925,157
2,5,19,0.3,0.52,0.4478,90
2,5,20,0.3,0.49,0.6119,62
2,5,21,0.28,0.48,0.3881,63
2,5,22,0.26,0.48,0.4478,50
2,5,23,0.26,0.48,0.3284,39
2,6,0,0.24,0.52,0.19399999999999998,28
2,6,1,0.24,0.52,0.2985,27
2,6,2,0.22,0.6,0.3582,12
2,6,3,0.22,0.55,0.1343,8
2,6,4,0.22,0.6,0.0896,2
2,6,5,0.22,0.64,0.1045,10
2,6,6,0.22,0.6,0.0,7
2,6,7,0.22,0.6,0.0896,22
2,6,8,0.24,0.6,0.0,57
2,6,9,0.26,0.56,0.1642,74
2,6,10,0.3,0.49,0.1343,85
2,6,11,0.3,0.45,0.0,126
2,6,12,0.32,0.45,0.1642,160
2,6,13,0.34,0.42,0.2537,174
2,6,14,0.34,0.36,0.3284,211
2,6,15,0.36,0.4,0.2836,165
2,6,16,0.36,0.46,0.2836,171
2,6,17,0.36,0.43,0.2239,183
2,6,18,0.34,0.46,0.19399999999999998,137
2,6,19,0.32,0.49,0.2537,94
2,6,20,0.3,0.56,0.1642,68
2,6,21,0.28,0.65,0.2537,68
2,6,22,0.28,0.75,0.2239,46
2,6,23,0.28,0.75,0.2836,34
2,0,0,0.26,0.87,0.2836,34
2,0,1,0.26,0.87,0.19399999999999998,37
2,0,2,0.26,0.87,0.1343,22
2,0,3,0.26,0.87,0.0896,11
2,0,4,0.24,0.87,0.1343,2
2,0,6,0.24,0.87,0.0,3
2,0,7,0.24,0.87,0.1343,14
2,0,8,0.26,0.87,0.0,35
2,0,9,0.28,0.87,0.0896,59
2,0,10,0.3,0.81,0.1642,103
2,0,11,0.36,0.62,0.1343,125
2,0,12,0.4,0.54,0.0896,193
2,0,13,0.42,0.47,0.0,259
2,0,14,0.44,0.47,0.0896,282
2,0,15,0.46,0.44,0.1343,261
2,0,16,0.48,0.44,0.1642,268
2,0,17,0.42,0.54,0.19399999999999998,187
2,0,18,0.4,0.54,0.19399999999999998,127
2,0,19,0.4,0.54,0.1343,102
2,0,20,0.4,0.54,0.0896,81
2,0,21,0.38,0.62,0.1642,69
2,0,22,0.38,0.62,0.1045,69
2,0,23,0.36,0.62,0.1642,59
